radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,222,1,10726,128740614,0,9.1404113,45.8634472,2881,163,1,1571975464,1628578895,
LTE,222,1,10726,128754692,409,9.0967073,45.8191099,502,35,1,1590330491,1648418487,
LTE,222,1,10726,128754693,410,9.0961672,45.8198130,846,23,1,1574211590,1648418487,
LTE,222,1,10726,128755232,,8.9856605,45.8018528,1,12,1,1615269633,1632138029,
LTE,222,1,10726,128755262,,8.9857188,45.8018416,6,13,1,1614766490,1642274635,
LTE,222,1,10726,128793857,0,9.0886615,45.8274422,42,2,1,1628578895,1628578895,
LTE,222,1,10726,128793861,0,9.0965928,45.8335170,0,1,1,1628578895,1628578895,
LTE,222,1,10726,128941609,182,9.0575681,45.7841576,522,32,1,1626072141,1648418487,
LTE,222,1,10726,128941610,181,9.0535610,45.7762134,2902,21,1,1625180455,1648418487,
LTE,222,1,10726,128941629,238,9.0956180,45.8189963,15,7,1,1648418487,1648418487,
LTE,222,1,10726,128990998,97,9.0516629,45.7769787,670,17,1,1648418487,1648418487,
LTE,222,1,10726,128990999,,9.0685427,45.8057588,3145,2,1,1642270043,1642270165,
LTE,222,1,10726,128991000,105,9.0952050,45.8187070,206,15,1,1648418485,1648418487,
LTE,222,1,10726,129013802,,9.2036084,45.7153276,56,118,1,1650735977,1650736183,
LTE,222,1,10727,128023302,119,9.0734668,45.8111026,4059,312,1,1485128484,1631049636,
LTE,222,1,10727,128023556,,9.0490337,45.8354951,0,3,1,1649872261,1649872813,
LTE,222,1,10727,128023558,,9.0478437,45.8388887,0,3,1,1649802565,1656021792,
LTE,222,1,10727,128023562,,9.0490317,45.8354944,0,4,1,1648742127,1648747281,
LTE,222,1,10727,128023563,,9.0671870,45.8359799,43,10,1,1650041303,1650041629,
LTE,222,1,10727,128024065,240,9.0848295,45.8117812,3037,574,1,1502409106,1648418488,
LTE,222,1,10727,128024068,225,9.0833756,45.8122462,1624,134,1,1571975464,1648418488,
LTE,222,1,10727,128024069,227,9.1006238,45.7948897,1718,30,1,1572834771,1648418487,
LTE,222,1,10727,128024070,226,9.0871858,45.8040993,1208,60,1,1571901963,1648418487,
LTE,222,1,10727,128024074,216,9.0881448,45.8098969,948,9,1,1589353735,1648418488,
LTE,222,1,10727,128024834,,9.0472700,45.8282652,875,5,1,1649707372,1651233401,
LTE,222,1,10727,128025092,150,9.0831206,45.8135613,2133,188,1,1566044802,1648418488,
LTE,222,1,10727,128025094,151,9.0702641,45.8137663,3705,557,1,1564559479,1648418488,
LTE,222,1,10727,128025095,288,9.0939036,45.8068330,3041,114,1,1565861860,1648418487,
LTE,222,1,10727,128025098,306,9.0873606,45.8103554,506,5,1,1572269778,1648418487,
LTE,222,1,10727,128025857,68,9.0926222,45.7964988,1018,320,1,1502279325,1648418487,
LTE,222,1,10727,128031489,,9.0377323,45.8307723,2,8,1,1649251034,1656537886,
LTE,222,1,10727,128031490,,9.0377569,45.8307750,0,1,1,1648761395,1648761395,
LTE,222,1,10727,128031491,,9.0377479,45.8307635,0,1,1,1649825432,1655241093,
LTE,222,1,10727,128031745,190,9.0780326,45.7817138,2000,291,1,1504019060,1648418487,
LTE,222,1,10727,128031747,191,9.0720540,45.7754439,2867,874,1,1502279325,1648418487,
LTE,222,1,10727,128032258,,9.0814527,45.8134972,217,84,1,1648765368,1656279398,
LTE,222,1,10727,128032267,,9.0817237,45.8131406,0,1,1,1655590789,1655590789,
LTE,222,1,10727,128052001,,9.0529441,45.8238661,175,2,1,1650728431,1650728490,
LTE,222,1,10727,128260098,,9.2395666,45.7882753,0,22,1,1650855489,1656378579,
LTE,222,1,10727,128260101,,9.2395670,45.7882753,0,33,1,1648895009,1656119209,
LTE,222,1,10727,128260102,,9.2218723,45.8110369,0,1,1,1655091720,1655091720,
LTE,222,1,10727,128289283,0,9.2530998,45.9835347,12521,1238,1,1484990424,1627752401,
LTE,222,1,10727,128321537,19,9.0453508,45.7526529,9157,2586,1,1485108664,1648418487,
LTE,222,1,10727,128321539,18,9.0339888,45.7425311,4493,736,1,1485108664,1648418487,
LTE,222,1,10727,128321542,156,9.0239623,45.7339441,3463,529,1,1520354202,1648418487,
LTE,222,1,10727,128325633,23,9.0816486,45.8127362,3375,92,1,1544654402,1648418488,
LTE,222,1,10727,128325635,21,9.0642873,45.8153709,1166,23,1,1546518993,1648418488,
LTE,222,1,10727,128325636,370,9.0766858,45.8123636,1908,57,1,1544108415,1648418444,
LTE,222,1,10727,128325638,371,9.0766195,45.8116346,1899,115,1,1556454743,1648418488,
LTE,222,1,10727,128325642,434,9.0826004,45.8140071,1440,24,1,1574976051,1648418488,
LTE,222,1,10727,128325643,432,9.0873912,45.8104732,316,14,1,1578607572,1648418487,
LTE,222,1,10727,128342020,356,9.0935219,45.8026931,248,24,1,1577537480,1648418487,
LTE,222,1,10727,128342021,354,9.0962812,45.7982211,856,73,1,1545090967,1648418487,
LTE,222,1,10727,128365572,0,9.0318547,45.7189519,842,3,1,1602788979,1628578895,
LTE,222,1,10727,128372777,,9.1268697,46.0412954,1106,48,1,1634122649,1634311024,
LTE,222,1,10727,128372778,,9.1237314,46.0359796,510,11,1,1629622564,1634296846,
LTE,222,1,10727,128372779,,9.1220930,46.0326601,0,10,1,1626432258,1630953201,
LTE,222,1,10727,128372797,,9.1680348,46.0405603,6305,216,1,1630776564,1634396876,
LTE,222,1,10727,128372798,,9.1240437,46.0369999,1554,1453,1,1629654217,1634472849,
LTE,222,1,10727,128372799,,9.1200443,46.0358047,0,1,1,1634323655,1634323655,
LTE,222,1,10727,128401666,0,9.1220356,45.9294039,6065,338,1,1484200741,1627752401,
LTE,222,1,10727,128411905,219,9.0622118,45.8177692,5049,960,1,1506380697,1648418488,
LTE,222,1,10727,128411908,315,9.0609126,45.8159556,4774,286,1,1540295710,1648418488,
LTE,222,1,10727,128418305,140,9.0398877,45.7294839,988,162,1,1510603126,1648418487,
LTE,222,1,10727,128418306,0,9.0393385,45.7184807,1439,56,1,1527192816,1628578895,
LTE,222,1,10727,128521770,0,9.2430807,45.9884224,0,1,1,1627752401,1627752401,
LTE,222,1,10727,128565280,,9.3063510,46.0738357,603,27,1,1633091118,1633093739,
LTE,222,1,10727,128565290,,9.3153319,46.0831583,1115,31,1,1632503061,1633092304,
LTE,222,1,10727,128572929,232,8.5375503,47.3782581,0,1,1,1544033379,1649863621,
LTE,222,1,10727,128572930,233,8.5375503,47.3782581,0,1,1,1649863621,1649863621,
LTE,222,1,10727,128579586,,9.2286118,45.8246360,0,3,1,1653127383,1655110294,
LTE,222,1,10727,128625696,,9.0551154,45.8216368,0,1,1,1648292208,1648292208,
LTE,222,1,10727,128663045,221,9.0739765,45.7756289,1086,72,1,1574067998,1648418487,
LTE,222,1,10727,128663046,220,9.0634450,45.7831881,876,61,1,1568029185,1648418487,
LTE,222,1,10727,128668959,419,9.0946367,45.8179500,0,1,1,1648418487,1648418487,
LTE,222,1,10727,128748575,,9.3161413,46.1472147,2104,177,1,1602020940,1645587948,
LTE,222,1,10727,128748576,,9.2914755,46.1398925,54,793,1,1607568351,1648763190,
LTE,222,1,10727,128748585,,9.3070385,46.1445243,2344,1280,1,1601587126,1646711225,
LTE,222,1,10727,128748586,,9.2914857,46.1399016,45,338,1,1601677492,1647730043,
LTE,222,1,10727,128748606,,9.2914625,46.1398797,36,316,1,1606276536,1626893026,
LTE,222,1,10727,128786463,,9.0536512,45.8187575,29035,49,1,1626072879,1651425647,
LTE,222,1,10727,128854549,,9.3072720,46.1445871,2320,161,1,1606175494,1648548509,
LTE,222,1,10727,128854550,,9.2923782,46.1413572,20680,88,1,1606755160,1629968536,
LTE,222,1,10727,128857129,,9.0295630,45.7294049,0,3,1,1653158012,1653158217,
LTE,222,1,10727,128870175,,9.3390675,46.1511871,4555,355,1,1606757661,1646433977,
LTE,222,1,10727,128870176,,9.2914869,46.1399037,51,264,1,1609962461,1648488276,
LTE,222,1,10727,128870185,,9.3816493,46.1567845,7314,2894,1,1606153232,1648517714,
LTE,222,1,10727,128870186,,9.3126126,46.0507650,26,66,1,1626096789,1648298602,
LTE,222,1,10727,128870205,,9.3643544,46.1496106,6113,510,1,1606325065,1647490897,
LTE,222,1,10727,128870206,,9.3116116,46.0495463,7950,161,1,1620629926,1627061581,
LTE,222,1,10727,128870207,,9.2831524,46.1365978,0,13,1,1634411929,1634622506,
LTE,222,1,10727,128874518,,9.3126228,46.0507697,4,3,1,1626779822,1626779822,
LTE,222,1,10727,128907030,,9.1234248,46.0367863,1475,29,1,1629622769,1634060797,
LTE,222,1,10727,128907031,,9.1176387,46.0351570,1008,25,1,1626432258,1634136737,
LTE,222,1,10727,128937002,466,9.0840177,45.7873847,770,7,1,1623912054,1648418487,
LTE,222,1,10727,128937021,457,9.0884247,45.7891126,346,10,1,1648418487,1648418487,
LTE,222,1,10727,128937237,,9.0832587,45.7890554,1,4,1,1653170433,1653503948,
LTE,222,1,10727,128994603,,9.0800234,45.8051564,145,10,1,1647112917,1653064159,
LTE,222,1,10727,128994621,369,9.0823395,45.8174049,1056,9,1,1648418487,1648418488,
LTE,222,1,10727,128994623,371,9.0720407,45.8161127,521,14,1,1648292533,1648418488,
LTE,222,1,10727,129005355,,9.0394696,45.7529084,2549,2,1,1650043647,1650043805,
LTE,222,1,10916,128003685,,9.2100660,45.4794828,59,6,1,1651527289,1655156057,
LTE,222,1,10916,128037892,177,9.2219681,45.4706535,1168,63,1,1502314136,1648190244,
LTE,222,1,10916,128037893,178,9.2275690,45.4682657,717,49,1,1502132410,1648190244,
LTE,222,1,10916,128037895,177,9.2217826,45.4703622,8784,437,1,1504159420,1648190244,
LTE,222,1,10916,128037896,179,9.2238413,45.4670281,2274,365,1,1501954824,1648190244,
LTE,222,1,10916,128048641,264,9.2435868,45.4763072,1036,56,1,1429393363,1631728999,
LTE,222,1,10916,128048642,266,9.2275894,45.4730153,520,60,1,1434956204,1631728999,
LTE,222,1,10916,128048644,346,9.2393613,45.4751313,1343,263,1,1484902053,1631728999,
LTE,222,1,10916,128048645,347,9.2292823,45.4732437,654,213,1,1485362021,1631728999,
LTE,222,1,10916,128048646,345,9.2295730,45.4768900,2090,483,1,1484663147,1648129596,
LTE,222,1,10916,128048648,303,9.2300580,45.4729219,184,16,1,1550065215,1631389516,
LTE,222,1,10916,128048649,304,9.2297330,45.4767671,600,79,1,1544608112,1648126359,
LTE,222,1,10916,128217348,109,9.2371662,45.4562068,5477,322,1,1467691496,1650525112,
LTE,222,1,10916,128217350,110,9.2295964,45.4562931,5022,236,1,1467691496,1629103483,
LTE,222,1,10916,128217351,365,9.2367032,45.4564425,1259,100,1,1504126611,1641129676,
LTE,222,1,10916,128217352,364,9.2320615,45.4530128,824,56,1,1519254383,1650525112,
LTE,222,1,10916,128257795,247,9.2244013,45.4686185,572,76,1,1484892459,1648190244,
LTE,222,1,10916,128257797,405,9.2308153,45.4682782,1718,381,1,1486415518,1648190244,
LTE,222,1,10916,128257798,407,9.2244800,45.4681904,604,214,1,1435300652,1648190244,
LTE,222,1,10916,128263445,,9.2057886,45.4724801,0,1,1,1650058890,1650058890,
LTE,222,1,10916,128269589,,9.2073106,45.4522173,33,73,1,1608000458,1647102781,
LTE,222,1,10916,128269591,,9.2093771,45.4520807,1164,37,1,1619980858,1645806679,
LTE,222,1,10916,128270101,256,9.2397012,45.4738355,0,1,1,1641129676,1641129676,
LTE,222,1,10916,128270102,255,9.2433138,45.4721505,336,7,1,1641129676,1641129676,
LTE,222,1,10916,128270103,257,9.2303654,45.4738816,2396,6,1,1628451136,1631389516,
LTE,222,1,10916,128315653,389,9.2411370,45.4616796,5382,2757,1,1483706856,1629103483,
LTE,222,1,10916,128315654,388,9.2315298,45.4617723,4751,441,1,1483999168,1629103483,
LTE,222,1,10916,128315656,263,9.2391582,45.4610230,3858,673,1,1486754686,1628451136,
LTE,222,1,10916,128423940,415,9.2236028,45.4734180,505,230,1,1482513674,1648190244,
LTE,222,1,10916,128423941,416,9.2234970,45.4703931,913,203,1,1476805808,1648190244,
LTE,222,1,10916,128478977,,9.1926241,45.4618230,23,26,1,1648795009,1655330106,
LTE,222,1,10916,128533535,,9.2252748,45.4766899,197,214,1,1609153949,1653860623,
LTE,222,1,10916,128533545,91,9.2238462,45.4765274,132,5,1,1607414904,1648190244,
LTE,222,1,10916,128533546,92,9.2238583,45.4744202,90,3,1,1632498710,1648190244,
LTE,222,1,10916,128533547,,9.2249342,45.4779766,863,15,1,1607524569,1643146748,
LTE,222,1,10916,128534274,,9.2101888,45.4791209,0,1,1,1650922461,1650922461,
LTE,222,1,10916,128534276,,9.2067358,45.4807649,0,2,1,1656320646,1656331962,
LTE,222,1,10916,128534277,,9.2094870,45.4786082,190,43,1,1648762455,1656279275,
LTE,222,1,10916,128534278,,9.1996402,45.4874907,0,1,1,1653319602,1653319602,
LTE,222,1,10916,128534280,,9.1996402,45.4874907,0,1,1,1653320502,1653320502,
LTE,222,1,10916,128542465,253,9.2305335,45.4717064,671,97,1,1514127766,1631389516,
LTE,222,1,10916,128542466,252,9.2316456,45.4679174,1053,142,1,1517649908,1641129676,
LTE,222,1,10916,128542467,254,9.2257141,45.4720907,480,6,1,1525237393,1648190244,
LTE,222,1,10916,128542753,,9.2093621,45.4614959,45,115,1,1613866117,1640714506,
LTE,222,1,10916,128543008,,9.2284019,45.4648493,15,21,1,1627004765,1641977906,
LTE,222,1,10916,128543009,,9.2283366,45.4647828,48,259,1,1607353526,1657076813,
LTE,222,1,10916,128543018,,9.2303641,45.4645526,231,1262,1,1607145652,1649349278,
LTE,222,1,10916,128543019,311,9.2322835,45.4733793,81,5,1,1607568474,1631728999,
LTE,222,1,10916,128764182,,9.1998254,45.4553283,0,1,1,1631274264,1631274264,
LTE,222,1,10916,128861983,,9.2073164,45.4522181,17,801,1,1605265816,1647902834,
LTE,222,1,10916,128861985,,9.2073192,45.4522167,11,124,1,1605207309,1643596415,
LTE,222,1,10916,128869921,464,9.2336066,45.4727569,0,1,1,1631389493,1631389493,
LTE,222,1,10916,128869929,152,9.2381261,45.4741573,125,4,1,1641129676,1641129676,
LTE,222,1,10916,128869931,150,9.2348965,45.4724351,414,37,1,1631389493,1650525112,
LTE,222,1,10916,128874026,,9.2110360,45.4710905,20,5,1,1638358492,1638358535,
LTE,222,1,10916,128874027,,9.2111079,45.4709887,25,12,1,1630924334,1632324223,
LTE,222,1,10916,128874263,,9.2116080,45.4722102,212,3,1,1638399162,1648567469,
LTE,222,1,10916,128876605,,9.2153743,45.4568447,1,8,1,1643323386,1651959726,
LTE,222,1,10916,128876606,,9.2153718,45.4568466,2,45,1,1640731352,1656106948,
LTE,222,1,10916,128881175,,9.2093094,45.4614235,38,28,1,1649544890,1657588452,
LTE,222,1,10916,128881215,,9.2092398,45.4614331,19,3,1,1649112907,1651272888,
LTE,222,1,10916,128881441,,9.2060885,45.4664098,78,107,1,1616113179,1649714284,
LTE,222,1,10916,128881450,,9.2152897,45.4677476,1859,14,1,1616212398,1637413261,
LTE,222,1,10916,128881451,,9.2061402,45.4665254,67,24,1,1618943341,1647817087,
LTE,222,1,10916,128881471,,9.2065214,45.4659154,321,52,1,1616742361,1645496635,
LTE,222,1,10916,128901930,481,9.2376556,45.4626986,304,11,1,1650525112,1650525112,
LTE,222,1,10916,128901951,,9.2303249,45.4645269,7,6,1,1652237924,1655693906,
LTE,222,1,10916,128906557,,9.2303915,45.4645832,6,3,1,1636603095,1655348269,
LTE,222,1,10916,128906774,,9.2467025,45.4739505,0,1,1,1634326279,1634326279,
LTE,222,1,10916,128914719,,9.2146513,45.4527948,8,250,1,1616579717,1647988429,
LTE,222,1,10916,128914729,,9.2146515,45.4527961,6,562,1,1618217752,1648161294,
LTE,222,1,10916,128914730,,9.2145944,45.4527308,377,63,1,1618268005,1637408872,
LTE,222,1,10916,128914749,,9.2146496,45.4527891,4,36,1,1624829693,1639944935,
LTE,222,1,10916,128914750,,9.2146529,45.4527985,4,62,1,1614789941,1639769702,
LTE,222,1,10916,128917025,,9.2336056,45.4799505,0,1,1,1654551235,1654551235,
LTE,222,1,10916,128917033,453,9.2382900,45.4774987,375,6,1,1650525112,1650525112,
LTE,222,1,10916,128922913,,9.2092350,45.4614228,42,27,1,1650408918,1655765699,
LTE,222,1,10916,128922923,,9.2089690,45.4614997,35,13,1,1651186497,1656284072,
LTE,222,1,10916,128930079,,9.2057402,45.4724938,0,2,1,1650231709,1657153237,
LTE,222,1,10916,128930089,,9.2058822,45.4725602,35,17,1,1649281290,1656366116,
LTE,222,1,10916,128930091,,9.2057803,45.4724715,5,7,1,1648935686,1654692950,
LTE,222,1,10916,128949035,,9.2147370,45.4451268,471,3,1,1639222360,1648063303,
LTE,222,1,10916,128950037,,9.2073550,45.4445828,1731,7,1,1637398205,1644936305,
LTE,222,1,10916,128983831,,9.2010505,45.4621128,12,6,1,1639262461,1640731270,
LTE,222,1,10916,128983851,,9.2010707,45.4621125,7,6,1,1640040086,1641249689,
LTE,222,1,10916,128983869,,9.2064857,45.4669610,0,1,1,1642201080,1642201080,
LTE,222,1,10917,128034309,,9.2219516,45.4411167,65,21,1,1649496632,1653934884,
LTE,222,1,10917,128171562,,9.1946354,45.4374533,5748,16,1,1632408222,1634341813,
LTE,222,1,10917,128269589,,9.2073585,45.4521877,0,1,1,1650007030,1650007030,
LTE,222,1,10917,128407593,,9.1965341,45.4484107,527,39,1,1640676576,1653059937,
LTE,222,1,10917,128422402,,9.2064096,45.4668673,17,18,1,1649195928,1657577103,
LTE,222,1,10917,128422408,,9.2064016,45.4668615,13,3,1,1650923920,1656280710,
LTE,222,1,10917,128529921,,9.2090765,45.4614467,32,18,1,1649285726,1653087281,
LTE,222,1,10917,128529923,,9.2076405,45.4574969,244,20,1,1657155613,1657600141,
LTE,222,1,10917,128682753,,9.2091228,45.4615259,28,23,1,1613997517,1637557699,
LTE,222,1,10917,128682754,,9.2073113,45.4522229,31,315,1,1588740411,1653748098,
LTE,222,1,10917,128682760,,9.2073068,45.4522268,1,2,1,1598564718,1633645791,
LTE,222,1,10917,128683016,,9.2237773,45.4428302,290,5,1,1649495570,1649888344,
LTE,222,1,10917,128861983,,9.2073315,45.4522033,3,5,1,1651933693,1655389669,
LTE,222,1,10917,128861985,,9.2073308,45.4522047,0,1,1,1651242579,1651242579,
LTE,222,1,10917,128861993,,9.2073341,45.4522005,12,51,1,1648791651,1655847987,
LTE,222,1,10917,128861995,,9.2073366,45.4522002,5,34,1,1648880207,1656020766,
LTE,222,1,10917,128864555,,9.1828741,45.4329738,20,8,1,1634400198,1634411109,
LTE,222,1,10917,128872747,,9.2173459,45.4350032,1280,21,1,1651597401,1651597590,
LTE,222,1,10917,128885269,,9.1863354,45.4486528,0,1,1,1651676826,1651676826,
LTE,222,1,10917,128891669,,9.2232817,45.4512691,1606,5,1,1631708931,1645807044,
LTE,222,1,10917,128891709,,9.1965874,45.4513745,0,1,1,1652218860,1652218860,
LTE,222,1,10917,128897577,,9.1965605,45.4513949,46,34,1,1640907698,1655847618,
LTE,222,1,10917,128897579,,9.2378007,45.5519061,0,2,1,1647791804,1647803398,
LTE,222,1,10917,128900137,371,9.2066191,45.4663435,4084,10,1,1628451136,1641129676,
LTE,222,1,10917,128914719,,9.2146609,45.4528084,2,21,1,1649367314,1657236662,
LTE,222,1,10917,128914729,,9.2146616,45.4528104,7,48,1,1649108073,1657953750,
LTE,222,1,10917,128914730,,9.2146674,45.4528048,9,4,1,1650836094,1656461214,
LTE,222,1,10917,128914750,,9.2147128,45.4528315,0,1,1,1651700153,1651700153,
LTE,222,1,10917,128934688,,9.1966230,45.4513934,0,1,1,1645310414,1645310414,
LTE,222,1,10917,128934689,,9.1861994,45.4490568,0,1,1,1642839732,1642839732,
LTE,222,1,10917,128942122,,9.2005849,45.4611668,0,1,1,1656363907,1656363907,
LTE,222,1,10917,128949025,,9.2099853,45.4478288,0,1,1,1652978836,1652978836,
LTE,222,1,10917,128950037,,9.2207986,45.4417887,328,6,1,1650383136,1651677852,
LTE,222,1,10917,128954154,,9.2055603,45.4534980,190,2,1,1657648888,1657648888,
LTE,222,1,10917,128983831,,9.1963776,45.4643478,0,1,1,1654468200,1654468200,
LTE,222,1,10918,128217860,,9.1822855,45.4683882,142,6,1,1651444425,1655306049,
LTE,222,1,10918,128217861,,9.1822621,45.4670187,460,9,1,1648818425,1653740387,
LTE,222,1,10918,128217863,,9.1818320,45.4711848,0,1,1,1648802267,1648802267,
LTE,222,1,10918,128219396,,9.2064187,45.4822793,785,17,1,1649194464,1657953042,
LTE,222,1,10918,128219397,,9.2061487,45.4763707,1337,79,1,1648789972,1657947036,
LTE,222,1,10918,128219398,,9.2041326,45.4799393,910,4,1,1649746346,1656922890,
LTE,222,1,10918,128219399,,9.2009558,45.4859663,1139,5,1,1651268948,1653320556,
LTE,222,1,10918,128219400,,9.2005612,45.4859190,1281,28,1,1653316526,1656122980,
LTE,222,1,10918,128264964,,9.1860779,45.4491490,0,1,1,1652188843,1652188843,
LTE,222,1,10918,128264965,,9.1874182,45.4497102,1284,21,1,1648802189,1651341733,
LTE,222,1,10918,128280085,,9.1749768,45.4538186,244,122,1,1604224888,1648468550,
LTE,222,1,10918,128322336,,9.1205294,45.4200398,0,1,1,1632867500,1632867500,
LTE,222,1,10918,128322567,,9.1955476,45.4735591,1581,23,1,1648973524,1656359855,
LTE,222,1,10918,128360449,,9.1830742,45.4714704,372,9,1,1648977788,1651444630,
LTE,222,1,10918,128376833,,9.1849835,45.4766633,11,20,1,1653861566,1657837105,
LTE,222,1,10918,128415489,,9.1907585,45.4808090,0,1,1,1650318551,1650318551,
LTE,222,1,10918,128415490,,9.1871733,45.4738330,9,6,1,1649103644,1653443015,
LTE,222,1,10918,128415493,,9.1862671,45.4708242,774,3,1,1652323772,1653402505,
LTE,222,1,10918,128415494,,9.1838943,45.4729664,36,7,1,1649109538,1653183923,
LTE,222,1,10918,128435717,,9.1913018,45.4731411,23,52,1,1648786645,1657169513,
LTE,222,1,10918,128435720,,9.1914064,45.4732206,0,1,1,1649477854,1649477854,
LTE,222,1,10918,128535041,,9.1852850,45.4712431,253,141,1,1649299547,1657921775,
LTE,222,1,10918,128535042,,9.1838739,45.4730508,61,65,1,1648781151,1657837069,
LTE,222,1,10918,128866335,,9.1750536,45.4539125,166,1890,1,1604164089,1648090850,
LTE,222,1,10918,128866345,,9.1747725,45.4539000,351,274,1,1604916079,1648605752,
LTE,222,1,10918,128866346,,9.1681727,45.4504394,264,4,1,1635463760,1635514889,
LTE,222,1,10918,128866365,,9.1749668,45.4538713,209,377,1,1604199713,1648468391,
LTE,222,1,10918,128871456,,9.1526128,45.4495269,4,25,1,1635721117,1640000390,
LTE,222,1,10918,128871466,,9.1526500,45.4497986,141,19,1,1613722399,1640854929,
LTE,222,1,10918,128871486,,9.1526086,45.4495243,1,3,1,1635894024,1636153230,
LTE,222,1,10918,128875817,,9.1507020,45.4453159,493,147,1,1620916941,1641237016,
LTE,222,1,10918,128875837,,9.1525849,45.4495282,0,1,1,1635980461,1635980461,
LTE,222,1,10918,128877087,,9.1453535,45.4395183,0,1,1,1647643337,1647643337,
LTE,222,1,10918,128877097,,9.1443771,45.4394123,252,3,1,1648121082,1648503893,
LTE,222,1,10918,128878121,,9.1761554,45.4450387,38,2086,1,1606494644,1647782687,
LTE,222,1,10918,128878357,,9.1770012,45.4454793,872,177,1,1609178998,1647370521,
LTE,222,1,10918,128878359,,9.1710725,45.4446305,181,6,1,1632489448,1643219043,
LTE,222,1,10918,128881695,,9.1383666,45.4540177,1,4,1,1645199735,1648566840,
LTE,222,1,10918,128881697,,9.1383621,45.4540097,0,1,1,1648017705,1648017705,
LTE,222,1,10918,128881706,,9.1420459,45.4489426,389,121,1,1640880022,1648460765,
LTE,222,1,10918,128881707,,9.1420010,45.4489022,0,1,1,1641987426,1641987426,
LTE,222,1,10918,128881727,,9.1383710,45.4540231,0,1,1,1645443887,1645443887,
LTE,222,1,10918,128914217,,9.1751063,45.4469759,0,1,1,1630690276,1630690276,
LTE,222,1,10918,128914218,,9.1648867,45.4437606,0,2,1,1632481168,1632481168,
LTE,222,1,10918,128914453,,9.0987314,45.4772117,9921,3,1,1632466487,1632490517,
LTE,222,1,10918,128919595,,9.2239327,45.4656030,0,1,1,1639845628,1639845628,
LTE,222,1,10918,128921878,,9.1808017,45.4575960,256,4,1,1650709771,1651350452,
LTE,222,1,10918,128921918,,9.1825709,45.4571184,1,2,1,1650710961,1650711252,
LTE,222,1,10918,128934688,,9.1965479,45.4513605,9,6,1,1655035713,1655674841,
LTE,222,1,10918,128982827,,9.1806564,45.4541447,126,58,1,1641548338,1655761885,
LTE,222,1,10918,128983063,,9.1805920,45.4547905,0,4,1,1651350538,1655286196,
LTE,222,1,10918,128994847,,9.2056196,45.4839440,341,6,1,1648954295,1650922711,
LTE,222,1,10918,128994857,,9.2015059,45.4851770,296,5,1,1648781530,1653320046,
LTE,222,1,10918,128994858,,9.1996402,45.4874907,0,1,1,1653297955,1653297955,
LTE,222,1,10918,128994877,,9.2029686,45.4832455,0,1,1,1649472770,1649472770,
LTE,222,1,10918,128995093,,9.1996402,45.4874907,0,5,1,1653319766,1653320380,
LTE,222,1,10918,128995094,,9.1996402,45.4874907,0,1,1,1653320214,1653320214,
LTE,222,1,10918,129009193,,9.1774090,45.4537570,733,43,1,1649454689,1656020560,
LTE,222,1,10918,129009195,,9.1753284,45.4501747,586,14,1,1654033306,1655847700,
LTE,222,1,10918,129009215,,9.1742703,45.4517208,0,1,1,1651607168,1651607168,
LTE,222,1,10918,129009429,,9.1796172,45.4532886,217,4,1,1652046686,1655329859,
LTE,222,1,10918,129009509,,9.1804962,45.4544972,189,3,1,1651350669,1655366145,
LTE,222,1,10918,129009511,,9.1775042,45.4526486,0,1,1,1654602480,1654602480,
LTE,222,1,10918,129016107,,9.1755194,45.4525436,0,1,1,1657930632,1657930632,
LTE,222,1,10918,129021482,,9.1823727,45.4570648,259,38,1,1650709443,1650715061,
LTE,222,1,10918,129046274,,9.1871674,45.4738328,1,5,1,1655084586,1656294158,
LTE,222,1,10918,129046277,,9.1912986,45.4731401,0,1,1,1653791906,1653791906,
LTE,222,1,10918,129046278,,9.1850119,45.4766499,5,4,1,1654984749,1656107973,
LTE,222,1,10919,128002857,0,9.1829297,45.4671491,58,3,1,1628578896,1628578896,
LTE,222,1,10919,128003588,478,9.2121655,45.4803095,309,111,1,1576185493,1628451136,
LTE,222,1,10919,128003591,98,9.2127191,45.4792865,216,44,1,1568948617,1628451136,
LTE,222,1,10919,128003685,486,9.2103235,45.4796989,103,14,1,1569100226,1628451095,
LTE,222,1,10919,128003686,487,9.2093417,45.4789251,170,7,1,1567573746,1628451095,
LTE,222,1,10919,128005128,0,9.1804171,45.4674512,0,1,1,1628578896,1628578896,
LTE,222,1,10919,128005382,,9.1205295,45.4200399,0,35,1,1649199208,1656359394,
LTE,222,1,10919,128030985,,9.1874922,45.4511114,0,1,1,1657048186,1657048186,
LTE,222,1,10919,128082433,0,9.1866321,45.4857618,0,1,1,1628578895,1628578895,
LTE,222,1,10919,128217861,0,9.1829537,45.4683809,703,533,1,1477604578,1628578896,
LTE,222,1,10919,128217862,0,9.1806596,45.4675462,41,5,1,1479318746,1628578896,
LTE,222,1,10919,128219396,30,9.2081849,45.4776266,1226,649,1,1487362578,1628451136,
LTE,222,1,10919,128219397,31,9.2078277,45.4755548,820,417,1,1488398569,1628451095,
LTE,222,1,10919,128219398,32,9.2044050,45.4744856,1556,644,1,1487362578,1628451095,
LTE,222,1,10919,128219399,113,9.2110602,45.4803727,1429,35,1,1578323698,1628451095,
